domain,field,status,tests,keys,archive
Robotics & Control,Learning for Control (RL in robotics),downloaded,https://www.me.gatech.edu/sites/default/files/2021-09/Appendix%20-%20Example%20Exams.pdf,,https://www.me.gatech.edu/sites/default/files/2021-09/Appendix%20-%20Example%20Exams.pdf
Robotics & Control,Legged Locomotion & Balance,downloaded,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf,,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf
Robotics & Control,Manipulation & Grasping,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Robotics & Control,Mobile Robotics & Navigation,downloaded,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf,,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf
Robotics & Control,Model Predictive Control,downloaded,https://www.bu.edu/eng/files/2024/09/May-2024-SE-Qual-Exam-Assembled.pdf,,https://www.bu.edu/eng/files/2024/09/May-2024-SE-Qual-Exam-Assembled.pdf
Robotics & Control,Motion Planning & Trajectory Optimization,downloaded,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf,,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf
Robotics & Control,Nonlinear & Adaptive Control,downloaded,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf,,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf
Robotics & Control,Optimal Control Theory,downloaded,https://www.bu.edu/eng/files/2024/09/May-2024-SE-Qual-Exam-Assembled.pdf,,https://www.bu.edu/eng/files/2024/09/May-2024-SE-Qual-Exam-Assembled.pdf
Robotics & Control,Robotic Perception & SLAM,downloaded,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf,,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf
Robotics & Control,Soft Robotics & Actuation,downloaded,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf,,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf
Robotics & Control,Swarm & Multi-Robot Systems,downloaded,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf,,https://www.me.byu.edu/https:/brightspotcdn.byu.edu/f8/62/b5c031444c5b9d40f25924fbff43/controls-infosheet-and-sample-problems-0.pdf
Programming Languages & Software Engineering,Build Systems & Continuous Delivery,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Compiler Optimization,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Developer Tools & IDEs,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Empirical Software Engineering,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Formal Verification & Model Checking,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Language Semantics,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Parallel & Concurrent Programming Models,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Program Analysis & Bug Finding,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Program Synthesis,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Software Architecture & Design,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Software Security Engineering,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Static & Dynamic Analysis Tooling,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Testing & Debugging Automation,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Programming Languages & Software Engineering,Type Theory & Type Systems,downloaded,https://eecs.berkeley.edu/book/phd/exam-prep/ | https://www2.eecs.berkeley.edu/Protected/Grads/qual-overview.pdf,,https://eecs.berkeley.edu/book/phd/exam-prep/
Political Science & International Relations,American Politics & Institutions,downloaded,https://political-science.uchicago.edu/graduate-study/graduate-degree-requirements/comprehensive-exams/american-politics,,https://political-science.uchicago.edu/graduate-study/graduate-degree-requirements/comprehensive-exams/american-politics
Political Science & International Relations,Comparative Politics,downloaded,https://polisci.columbia.edu/content/study-resources-comprehensive-exams | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/AP/APComps_Aug2025_NO_NAMES.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/APComps_Jan2025_NONAMES.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/APComps_Aug2022_with_out_names.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2021 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/August 2020 AP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP January 2020 Final Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2019 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP Aug 2018 Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/APComps FinalVersion August2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/Comps_January17_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/CompExam_August15_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Comps_April15_AP.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/Comps%20Jan%2026%20Exam.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/CP%20Exam_No%20Names.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/Comparative%20Politics%20Comprehensive%20Examination_Jan%2025.docx%20(2).pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2024_08 Comparative Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August Comps Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final CP Comps Exam January 2022.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August 2021 Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP January 2021 Comps Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/August 2020 CP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/January 2020 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final August 2019 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2019 CP Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP Final Version Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam January 2018.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam August 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Comp January 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CompExam_August15_CP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Comps_January15_CP.pdf,,https://polisci.columbia.edu/content/study-resources-comprehensive-exams
Political Science & International Relations,Democracy & Authoritarianism,downloaded,https://polisci.columbia.edu/content/study-resources-comprehensive-exams | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/AP/APComps_Aug2025_NO_NAMES.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/APComps_Jan2025_NONAMES.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/APComps_Aug2022_with_out_names.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2021 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/August 2020 AP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP January 2020 Final Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2019 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP Aug 2018 Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/APComps FinalVersion August2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/Comps_January17_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/CompExam_August15_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Comps_April15_AP.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/Comps%20Jan%2026%20Exam.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/CP%20Exam_No%20Names.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/Comparative%20Politics%20Comprehensive%20Examination_Jan%2025.docx%20(2).pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2024_08 Comparative Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August Comps Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final CP Comps Exam January 2022.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August 2021 Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP January 2021 Comps Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/August 2020 CP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/January 2020 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final August 2019 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2019 CP Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP Final Version Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam January 2018.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam August 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Comp January 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CompExam_August15_CP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Comps_January15_CP.pdf,,https://polisci.columbia.edu/content/study-resources-comprehensive-exams
Political Science & International Relations,Geopolitics & Strategy,downloaded,https://polisci.columbia.edu/content/study-resources-comprehensive-exams | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/AP/APComps_Aug2025_NO_NAMES.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/APComps_Jan2025_NONAMES.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/APComps_Aug2022_with_out_names.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2021 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/August 2020 AP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP January 2020 Final Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2019 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP Aug 2018 Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/APComps FinalVersion August2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/Comps_January17_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/CompExam_August15_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Comps_April15_AP.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/Comps%20Jan%2026%20Exam.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/CP%20Exam_No%20Names.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/Comparative%20Politics%20Comprehensive%20Examination_Jan%2025.docx%20(2).pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2024_08 Comparative Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August Comps Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final CP Comps Exam January 2022.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August 2021 Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP January 2021 Comps Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/August 2020 CP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/January 2020 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final August 2019 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2019 CP Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP Final Version Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam January 2018.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam August 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Comp January 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CompExam_August15_CP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Comps_January15_CP.pdf,,https://polisci.columbia.edu/content/study-resources-comprehensive-exams
Political Science & International Relations,International Political Economy,downloaded,https://polisci.columbia.edu/content/study-resources-comprehensive-exams | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/AP/APComps_Aug2025_NO_NAMES.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/APComps_Jan2025_NONAMES.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/APComps_Aug2022_with_out_names.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2021 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/August 2020 AP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP January 2020 Final Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2019 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP Aug 2018 Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/APComps FinalVersion August2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/Comps_January17_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/CompExam_August15_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Comps_April15_AP.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/Comps%20Jan%2026%20Exam.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/CP%20Exam_No%20Names.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/Comparative%20Politics%20Comprehensive%20Examination_Jan%2025.docx%20(2).pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2024_08 Comparative Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August Comps Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final CP Comps Exam January 2022.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August 2021 Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP January 2021 Comps Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/August 2020 CP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/January 2020 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final August 2019 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2019 CP Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP Final Version Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam January 2018.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam August 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Comp January 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CompExam_August15_CP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Comps_January15_CP.pdf,,https://polisci.columbia.edu/content/study-resources-comprehensive-exams
Political Science & International Relations,International Relations Theory,downloaded,https://polisci.columbia.edu/content/study-resources-comprehensive-exams | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/AP/APComps_Aug2025_NO_NAMES.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/APComps_Jan2025_NONAMES.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/APComps_Aug2022_with_out_names.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2021 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/August 2020 AP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP January 2020 Final Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2019 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP Aug 2018 Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/APComps FinalVersion August2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/Comps_January17_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/CompExam_August15_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Comps_April15_AP.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/Comps%20Jan%2026%20Exam.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/CP%20Exam_No%20Names.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/Comparative%20Politics%20Comprehensive%20Examination_Jan%2025.docx%20(2).pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2024_08 Comparative Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August Comps Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final CP Comps Exam January 2022.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August 2021 Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP January 2021 Comps Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/August 2020 CP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/January 2020 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final August 2019 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2019 CP Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP Final Version Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam January 2018.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam August 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Comp January 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CompExam_August15_CP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Comps_January15_CP.pdf,,https://polisci.columbia.edu/content/study-resources-comprehensive-exams
Political Science & International Relations,Political Behavior & Public Opinion,downloaded,https://polisci.columbia.edu/content/study-resources-comprehensive-exams | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/AP/APComps_Aug2025_NO_NAMES.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/APComps_Jan2025_NONAMES.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/APComps_Aug2022_with_out_names.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2021 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/August 2020 AP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP January 2020 Final Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Final AP August 2019 Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/AP Aug 2018 Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/APComps FinalVersion August2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/Comps_January17_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/CompExam_August15_AP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/AP/Comps_April15_AP.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/Comps%20Jan%2026%20Exam.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/CP/CP%20Exam_No%20Names.pdf | https://polisci.columbia.edu/sites/polisci.columbia.edu/files/content/pdfs/Comps/Comparative%20Politics%20Comprehensive%20Examination_Jan%2025.docx%20(2).pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2024_08 Comparative Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August Comps Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final CP Comps Exam January 2022.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP August 2021 Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP January 2021 Comps Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/August 2020 CP Comps Exam Final.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/January 2020 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Final August 2019 CP Comps Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/2019 CP Final Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CP Final Version Exam.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam January 2018.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Exam August 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP Comp January 2017.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/CompExam_August15_CP.pdf | https://polisci.columbia.edu/sites/default/files/content/pdfs/Comps/CP/Comps_January15_CP.pdf,,https://polisci.columbia.edu/content/study-resources-comprehensive-exams
